freq,currency,prod_ani,geo,TIME_PERIOD,OBS_VALUE
Annual,Euro,Raw goats' milk - prices per 100 kg,Spain,2020,69.89
Annual,Euro,Raw goats' milk - prices per 100 kg,France,2011,53.25
Annual,Euro,Raw goats' milk - prices per 100 kg,France,2012,45.42
Annual,Euro,Raw goats' milk - prices per 100 kg,France,2013,49.89
Annual,Euro,Raw goats' milk - prices per 100 kg,France,2014,52.2
Annual,Euro,Raw goats' milk - prices per 100 kg,France,2015,52.9
Annual,Euro,Raw goats' milk - prices per 100 kg,France,2016,53.3
Annual,Euro,Raw goats' milk - prices per 100 kg,Croatia,2011,45.28
Annual,Euro,Raw goats' milk - prices per 100 kg,Croatia,2012,46.45
Annual,Euro,Raw goats' milk - prices per 100 kg,Croatia,2013,52.35
Annual,Euro,Raw goats' milk - prices per 100 kg,Croatia,2014,57.27
Annual,Euro,Raw goats' milk - prices per 100 kg,Croatia,2015,58.3
Annual,Euro,Raw goats' milk - prices per 100 kg,Croatia,2016,59.27
Annual,Euro,Raw goats' milk - prices per 100 kg,Croatia,2017,59.72
Annual,Euro,Raw goats' milk - prices per 100 kg,Croatia,2018,66.76
Annual,Euro,Raw goats' milk - prices per 100 kg,Croatia,2019,66.3
Annual,Euro,Raw goats' milk - prices per 100 kg,Croatia,2020,64.56
Annual,Euro,Raw goats' milk - prices per 100 kg,Latvia,2011,74.25
Annual,Euro,Raw goats' milk - prices per 100 kg,Latvia,2012,63.6
Annual,Euro,Raw goats' milk - prices per 100 kg,Latvia,2013,60.09
Annual,Euro,Raw goats' milk - prices per 100 kg,Latvia,2014,70.22
Annual,Euro,Raw goats' milk - prices per 100 kg,Latvia,2015,86.01
Annual,Euro,Raw goats' milk - prices per 100 kg,Latvia,2016,77.09
Annual,Euro,Raw goats' milk - prices per 100 kg,Latvia,2017,52.97
Annual,Euro,Raw goats' milk - prices per 100 kg,Latvia,2018,67.09
Annual,Euro,Raw goats' milk - prices per 100 kg,Latvia,2019,52.14
Annual,Euro,Raw goats' milk - prices per 100 kg,Latvia,2020,42.43
Annual,Euro,Raw goats' milk - prices per 100 kg,Netherlands,2011,40.0
Annual,Euro,Raw goats' milk - prices per 100 kg,Netherlands,2012,48.5
Annual,Euro,Raw goats' milk - prices per 100 kg,Netherlands,2013,57.3
Annual,Euro,Raw goats' milk - prices per 100 kg,Netherlands,2014,67.38
Annual,Euro,Raw goats' milk - prices per 100 kg,Netherlands,2015,69.88
Annual,Euro,Raw goats' milk - prices per 100 kg,Netherlands,2016,67.16
Annual,Euro,Raw goats' milk - prices per 100 kg,Netherlands,2017,62.25
Annual,Euro,Raw goats' milk - prices per 100 kg,Netherlands,2018,58.36
Annual,Euro,Raw goats' milk - prices per 100 kg,Netherlands,2019,62.19
Annual,Euro,Raw goats' milk - prices per 100 kg,Netherlands,2020,67.23
Annual,Euro,Raw goats' milk - prices per 100 kg,Portugal,2011,54.87
Annual,Euro,Raw goats' milk - prices per 100 kg,Portugal,2012,57.64
Annual,Euro,Raw goats' milk - prices per 100 kg,Portugal,2013,65.72
Annual,Euro,Raw goats' milk - prices per 100 kg,Portugal,2014,69.88
Annual,Euro,Raw goats' milk - prices per 100 kg,Portugal,2015,70.86
Annual,Euro,Raw goats' milk - prices per 100 kg,Portugal,2016,70.27
Annual,Euro,Raw goats' milk - prices per 100 kg,Portugal,2017,71.17
Annual,Euro,Raw goats' milk - prices per 100 kg,Portugal,2018,69.87
Annual,Euro,Raw goats' milk - prices per 100 kg,Portugal,2019,75.37
Annual,Euro,Raw goats' milk - prices per 100 kg,Portugal,2020,75.34
Annual,Euro,Raw goats' milk - prices per 100 kg,Romania,2015,36.89
Annual,Euro,Raw goats' milk - prices per 100 kg,Romania,2016,36.97
Annual,Euro,Raw goats' milk - prices per 100 kg,Romania,2017,38.3
Annual,Euro,Raw goats' milk - prices per 100 kg,Romania,2018,37.17
Annual,Euro,Raw goats' milk - prices per 100 kg,Romania,2019,42.99
Annual,Euro,Raw goats' milk - prices per 100 kg,Romania,2020,47.33
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Austria,2011,12.9
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Austria,2012,13.73
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Austria,2013,14.15
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Austria,2014,13.89
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Austria,2015,13.74
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Austria,2016,13.96
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Austria,2017,14.32
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Austria,2018,14.78
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Austria,2019,14.79
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Austria,2020,14.78
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Belgium,2011,4.11
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Belgium,2012,7.46
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Belgium,2013,4.76
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Belgium,2014,5.1
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Belgium,2015,5.8
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Belgium,2016,4.62
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Belgium,2017,6.92
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Belgium,2018,5.84
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Belgium,2019,5.84
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Belgium,2020,5.8
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Bulgaria,2011,6.58
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Bulgaria,2012,8.74
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Bulgaria,2013,6.42
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Bulgaria,2014,6.04
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Bulgaria,2015,6.41
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Bulgaria,2016,5.21
Annual,Euro,Fresh eggs (whole country) - prices per 100 items,Bulgaria,2017,6.79
